States/UTs,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato,Date
Madhya Pradesh,33.4,25.7,29.6,70.6,99.5,93.2,96.9,88.2,40.2,57.9,178.8,181.1,155.9,162.3,169.5,124.33,41.8,278.5,17.9,19.6,18.3,31.7,19/05/2022
Madhya Pradesh,32.6,24.8,28.9,68.9,97.9,90.5,94.7,86.2,40.1,57.7,178.6,183.2,152.1,159.7,166.3,124.43,40.7,276,17.9,18.7,18.9,32.1,20/05/2022
Madhya Pradesh,33.09,25.45,29.36,70.36,99.36,92.73,96.27,87.91,40.18,57.36,179.18,183.36,154.73,161.09,167.91,124.43,41.55,276.55,18.36,19.36,18.55,32.18,21/05/2022
Madhya Pradesh,33.18,25.55,29.27,70.55,99.45,92.64,96.18,87.91,40.18,57.36,179.27,183.36,155,161.45,168,124.43,41.55,275.73,18.45,19.18,18.73,32.91,22/05/2022
Madhya Pradesh,33.27,25.82,29.45,70.36,99.27,92.82,96.18,88.09,40.45,57.36,178.73,183.09,155.45,162,168.27,124.14,41.55,275.27,18.45,19.18,19,33.55,23/05/2022
Madhya Pradesh,33.82,26.18,29.82,70.64,99.18,92.82,95.91,88.18,40.6,57.2,178.27,183,155.91,162,168.73,124.14,41.9,269.9,19.6,19.1,17.4,33.6,24/05/2022
Madhya Pradesh,33.82,26.27,29.82,70.64,99.18,93.18,95.91,88.36,40.64,57.36,177.82,182.64,156.18,161.82,169,124.29,41.55,274.55,18.64,19.36,19.18,35.55,25/05/2022
Madhya Pradesh,33.4,26.6,30,70,99.1,93.2,96.5,88.73,40.7,57.1,177.18,182.45,156.45,161.82,169.55,124.29,41.8,268.6,19.5,19.73,19.09,36.55,26/05/2022
Madhya Pradesh,33.36,26.36,29.64,69.09,98.09,93.09,95.82,88.82,40.91,57.82,177.91,182.55,157.27,162.36,170.36,125,42.09,275.27,19.27,19.73,18.91,38.09,27/05/2022
Madhya Pradesh,33.09,26.45,29.55,69.55,98.27,92.55,95.45,88.91,40.64,57.36,177.82,182.27,157.09,162.36,170.18,124.14,41.73,273.91,18.64,20,18.82,38.64,28/05/2022
Madhya Pradesh,33.09,26.45,29.55,69.55,98.27,92.45,95.45,88.91,40.64,57.36,178,182.18,157.36,162.45,170.36,124.14,41.73,273.82,18.64,19.91,18.45,39,29/05/2022
Madhya Pradesh,33.18,26.45,29.55,69.55,98.27,92.45,95.45,88.91,40.64,57.36,178.09,182.18,157.55,162.73,170.55,124.14,41.73,273.27,18.64,19.73,18.09,39.82,30/05/2022
Madhya Pradesh,33.18,26.45,29.55,69.45,98.27,92.36,95.27,88.91,40.7,57,175.1,183,156.9,162.6,172,119.33,42,266.7,19.5,20.2,16.4,40.7,31/05/2022
Madhya Pradesh,33,26.55,29.45,69.27,98.18,92.91,94.73,88.91,40.55,57.27,178.27,182.27,158.64,162.64,171.45,123.86,41.73,272.55,18.64,20.18,18.18,40.45,01/06/2022
Madhya Pradesh,33.27,26.64,29.55,69.27,98.27,92.91,94.82,88.91,40.64,57.27,178.18,182.45,159,162.82,172.27,124.29,41.82,271.55,18.64,20.18,18.09,41.55,02/06/2022
Madhya Pradesh,33.45,26.73,29.55,69.27,98.18,93.09,95,89,40.55,57.36,178.09,182.27,158.73,162.73,172.27,123.86,41.55,271.55,18.64,20.09,18.27,41.73,03/06/2022
Madhya Pradesh,33,26.22,29,67.33,97.44,90.67,93.89,89.44,40.4,57.8,178,181.9,156.5,160.4,170.7,123.71,41,270.3,18.2,19.2,18.5,43.4,04/06/2022
Madhya Pradesh,31.78,26.56,29,67.56,96.56,90.22,92.67,87,40.56,56.78,178.22,182.11,157.78,159.56,170.67,120.67,41.44,270,18.11,19.78,19.44,45.78,05/06/2022
Madhya Pradesh,33.36,26.73,29.36,68.82,97.73,92.27,94.27,88.64,40.45,57.45,179.36,182,158.73,162,171.91,123.71,41.73,270,18.64,19.73,17.73,42.45,06/06/2022
Madhya Pradesh,32.73,26.82,29.18,69.18,98.64,92.55,94.27,88.45,40.36,57.45,179.64,181.91,158.64,161.82,171.82,123.57,41.82,268.82,18.64,19.73,17.64,43.09,07/06/2022
Madhya Pradesh,33.73,26.73,29.1,69.91,97.91,92.45,94.7,89.55,40.45,57.27,180.09,181.82,158.55,161.82,171.82,123.43,41.82,267.27,18.55,19.73,17.73,43,08/06/2022
Madhya Pradesh,33.3,26.1,29.7,68.3,96.7,90.7,95.1,88.5,40.4,57.8,180.1,181.6,156.5,160.3,170.5,123.57,41,266.4,18.2,19.2,18.3,44.1,09/06/2022
Madhya Pradesh,33.82,26.73,30.18,69.91,97.91,92.55,96.18,89.55,40.36,57.55,181,181.82,158.64,162.09,171.82,123.57,41.73,267.82,18.64,20.45,18.36,42.36,10/06/2022
Madhya Pradesh,33.4,27.4,29,68.6,97.4,94.5,94.7,89.9,40.4,58.6,181.1,183.2,161.6,162.2,174.5,123.29,41.6,256.1,19,21.2,17.5,41.4,11/06/2022
Madhya Pradesh,33.82,26.73,30.09,69.82,97.82,92.55,96.18,89.45,40.45,56.91,180.82,181.45,158.18,161,171.64,122.86,41.45,268.45,18.64,20.45,18.09,40.91,12/06/2022
Madhya Pradesh,34.2,27.1,30.4,69.6,97.5,92.6,96.6,89.7,40.5,57.6,181.2,178.9,160.5,162.9,173.6,122.67,42.1,269.3,18.5,20.9,18.7,41.5,13/06/2022
Madhya Pradesh,33.55,26.45,29.82,68.91,97.45,91.73,95.73,89.18,40.27,56.82,182.18,180.73,158.18,160.91,172,122.43,41.27,268.55,18.64,20.09,18,42.91,14/06/2022
Madhya Pradesh,33.55,26.45,29.82,68.82,97.27,91.73,95.64,89.09,40.27,56.82,182.18,180.55,158.09,160.82,172,122.43,41.27,268.55,18.64,20.09,17.82,43.91,15/06/2022
Madhya Pradesh,33.91,26.45,30,69,97.09,91.36,95.64,89,40.27,56.73,182.55,180.27,158,160.09,171.64,122.43,41.27,268.55,18.64,20.18,18.09,44.82,16/06/2022
Madhya Pradesh,33.91,26.64,30.18,69.36,97.27,91.73,95.82,89.09,40.36,56.82,182.73,180.36,157.91,159.82,171.73,122.43,41.18,268.55,18.64,20.36,18.18,46.45,17/06/2022
Madhya Pradesh,33.82,26.64,30.18,69.36,97.27,91.73,95.82,89.09,40.36,56.82,182.73,180.36,157.91,159.82,171.73,122.43,41.18,268.55,18.64,20.18,18.18,46.91,18/06/2022
Madhya Pradesh,34.18,26.73,30.36,69.36,97.55,92.18,96.09,89.18,40.45,56.91,183.09,180.64,158.09,160.36,172,122.29,41.27,269,18.73,20.09,17.91,48.27,19/06/2022
Madhya Pradesh,33.82,26.73,30.36,69.45,97.45,91.73,95.91,89.27,40.36,56.82,182.55,180.27,157.82,159.82,171.73,122.14,41.27,269.09,18.64,20.09,17.73,48.45,20/06/2022
Madhya Pradesh,33.82,26.64,30.36,69.36,97.36,91.73,95.82,89.18,40.36,56.82,182.45,180.27,157.73,159.45,171.45,122,41.36,269.09,18.73,20.36,17.73,48.73,21/06/2022
Madhya Pradesh,33.82,26.55,30.45,69.27,97.18,91.73,95.73,89.18,40.18,56.82,182.45,180.27,157.64,159.36,171.36,122,41.27,269,18.73,20.36,18,48.45,22/06/2022
Madhya Pradesh,33.91,26.55,30.45,69.45,97.27,91.64,95.55,89.09,40.18,56.73,182.64,180.55,157.27,159.91,171.55,122.14,41.45,267.09,18.73,20.36,18.64,48.18,23/06/2022
Madhya Pradesh,34,26.55,30.73,69.36,97.27,91.91,95.91,89.55,40.27,56.73,183,180.91,157.27,159.64,171.64,122,41.45,267.55,18.73,20.45,18.36,48.18,24/06/2022
Madhya Pradesh,33.3,26.1,30.4,68.3,96.4,90.2,94.6,87.9,40.2,57.1,182,180.2,154.7,158,169.1,121.29,40.6,266.5,18.3,19.8,18.5,47.3,25/06/2022
Madhya Pradesh,33.64,26.55,30.64,69.36,97.18,91.55,95.73,89.09,40.09,56.73,182.36,180.36,156.91,159.27,171.09,121.29,41.36,268,18.82,20.55,18.45,47.27,26/06/2022
Madhya Pradesh,34.27,26.64,30.73,69.64,97.27,91.73,95.91,89,40,56.73,182.09,180.18,156.91,159.18,170.64,121.29,41.36,268.09,18.82,20.64,18.45,47.09,27/06/2022
Madhya Pradesh,33.45,26.64,30.55,69.18,97.09,91.55,95.82,89.18,40,56.5,182.18,180.09,157.18,159.09,170.55,121.29,41.6,263.2,19.6,20.64,18.18,47.36,28/06/2022
Madhya Pradesh,33.36,26.55,30.55,69.18,97.09,91.55,95.91,88.91,40.09,56.45,182.18,180.09,156.27,158.73,171.18,120.57,41.27,270.09,18.73,20.82,18.36,47.36,29/06/2022
Madhya Pradesh,33.27,26.55,30.55,68.91,96.91,91.36,95.73,88.64,39.91,56.45,182.18,180,156.27,158.55,171.09,120.57,41.27,268.45,18.64,20.5,17.8,47,30/06/2022
Madhya Pradesh,33.1,26.5,30.4,68.8,97.1,91.2,95.8,89,39.8,56.5,184.3,182.3,159.1,159.5,172.4,124.67,41.6,268.2,19,21,18.7,47.9,01/07/2022
Madhya Pradesh,33.6,26.8,30.8,68.8,96.9,91.5,96.3,89,40,57.1,182.7,176.4,158.2,160.5,173.2,120.33,41.9,269.9,18.5,21.1,18.7,48,02/07/2022
Madhya Pradesh,32.9,26,30.2,67.4,96.2,89.8,94.3,87.2,40.1,56.8,181,177.9,153,155.9,168.3,120,40.5,267.5,18.2,20.3,18.6,47.7,03/07/2022
Madhya Pradesh,32.2,26.7,31,69.5,97.3,91.3,95.8,88,40.2,55.8,182.6,179.1,157.5,158.7,171.6,118,41.7,269.7,18.6,22.1,20,46.4,04/07/2022
Madhya Pradesh,33,26.27,30.45,67.91,97.36,91.09,95,88.18,40,56.7,180.4,178.7,156.9,157.6,172.3,116.33,41.4,262.56,20,21.1,18.9,42.7,05/07/2022
Madhya Pradesh,33,26.27,30.45,67.82,97.36,91.09,95,88.27,40.18,56.73,182.18,178.09,155.18,157.73,171.91,120.29,41.36,268.91,18.64,21.36,19.45,43.55,06/07/2022
Madhya Pradesh,33,26.27,30.55,67.82,97.36,91.09,95,88.18,40.18,56.73,182.36,178.18,155.27,158.18,172.09,120.29,41.36,269,18.64,21.82,19.36,44,07/07/2022
Madhya Pradesh,33,26.27,30.55,67.82,97.36,91.09,94.91,88.18,40.18,56.73,180.1,178.6,156.8,157.7,172.2,116.17,41.36,269,18.64,21.64,19.27,43.27,08/07/2022
Madhya Pradesh,33,26.27,30.55,67.82,97.36,91.09,94.91,88.09,40.18,56.73,181.91,177.82,155.09,157.64,171.82,120,41.45,268.91,18.64,21.45,19.27,42.91,09/07/2022
Madhya Pradesh,32,26.6,30.9,68.3,97.8,91.1,94.5,88,40.44,56.33,181.8,177.9,156.2,156.2,172.8,118,42.33,263,19.56,21.67,19.67,42.44,10/07/2022
Madhya Pradesh,33.09,26.27,30.55,68,97.91,91.27,94.45,88.55,40.18,57.18,181.82,177.36,154.73,156.09,172.27,120.14,41.36,268.45,18.73,21.82,19.64,42.45,11/07/2022
Madhya Pradesh,33,26.18,30.45,68,98.27,90.82,93.82,88.55,40.09,57.18,181.27,176.91,154.09,155.09,172.55,120,41.36,267.55,18.73,21.73,19.64,41.27,12/07/2022
Madhya Pradesh,33.09,26.09,30.45,67.64,98.18,91.09,93.45,88.73,40.18,57,181.27,176.45,153.27,154.45,172.55,120,41.55,267.09,18.64,21.64,19.36,39.36,13/07/2022
Madhya Pradesh,32.91,26,30.27,67.64,98.18,90.82,93.09,88.64,40.09,57.18,181,175.73,152.55,153.64,172.82,119.86,41.55,267.18,18.73,21.64,19.36,38.36,14/07/2022
Madhya Pradesh,32.91,26.09,30.36,67.36,98.55,91.36,93.36,88.64,40.2,56.6,179,175.4,149.4,151.2,171.4,119.43,41.7,269.2,18.3,21.3,19,38.3,15/07/2022
Madhya Pradesh,32.73,26.09,30.27,67.36,98.27,90.91,93.09,88.55,40.18,57.18,181,174.64,151.27,152.82,173.18,119.43,41.55,267.45,18.73,21.45,19.36,37.64,16/07/2022
Madhya Pradesh,32.64,26.09,30.36,67.36,98.18,90.91,93.09,88.55,40.18,57.18,180.91,174.73,150.82,152.91,173.18,119.43,41.55,267.82,18.73,21.55,19.36,37.45,17/07/2022
Madhya Pradesh,33.33,26.56,30.11,67.33,97.56,91.56,93.78,90.11,40,57.11,178.56,171.67,149.11,151.56,173.56,119.5,42.11,267.33,17.89,21.33,19.56,36.67,18/07/2022
Madhya Pradesh,32.44,26,30.33,67,99.56,90.56,93.78,91.22,40.22,57.33,179.78,177,152.44,151.22,174.44,119.2,42.11,258.33,20.11,21.5,19,37.5,19/07/2022
